Epoch,Loss,Top1 Acc,Top5 Acc,Class_0_Acc,Class_1_Acc,Class_2_Acc,Class_3_Acc,Class_4_Acc,Class_5_Acc
24,0.051235067743334764,0.9820171224527842,1.0,0.8866442199775533,0.5246166263115416,0.5176151761517616,0.4715447154471545,0.38491547464239273,0.54019014693172
25,0.07473252953281508,0.9743450016491475,1.0,0.8707444818555929,0.5012106537530266,0.47289972899729,0.5338753387533876,0.44733420026007803,0.6153846153846154
26,0.04905923111855863,0.9832934191846041,1.0,0.8772914328469884,0.5052461662631155,0.537940379403794,0.5040650406504065,0.45513654096228867,0.6240276577355229
27,0.04556699865291639,0.9844406522019704,1.0,0.9032921810699589,0.6004842615012107,0.43089430894308944,0.521680216802168,0.28608582574772434,0.6490924805531547
28,0.04248164773909754,0.9854444810921659,1.0,0.8952487841376731,0.6045197740112994,0.5311653116531165,0.43089430894308944,0.3576072821846554,0.5531547104580813
29,0.05189203298550582,0.9821892074053892,1.0,0.9193789749345305,0.5770782889426957,0.3509485094850949,0.45799457994579945,0.247074122236671,0.6447709593777009
30,0.04042190909902274,0.9862618846170392,1.0,0.8507295173961841,0.6311541565778854,0.3712737127371274,0.47560975609756095,0.4083224967490247,0.5851339671564391
31,0.04695879215220172,0.984182524773063,0.9999713191745658,0.8602693602693603,0.6658595641646489,0.3821138211382114,0.44173441734417346,0.4434330299089727,0.6326707000864304
32,0.04391796010794172,0.9857456297592244,0.9999856595872829,0.921623643845866,0.6029055690072639,0.37262872628726285,0.35907859078590787,0.33550065019505854,0.5911840968020743
33,0.0420618781460889,0.9854158002667317,0.9999856595872829,0.8604564160119715,0.7102502017756255,0.46476964769647694,0.508130081300813,0.35240572171651496,0.4589455488331893
34,0.0462630879844829,0.9844980138528386,1.0,0.8931911709689487,0.5318805488297014,0.5257452574525745,0.5311653116531165,0.3511053315994798,0.6793431287813311
35,0.04785209181283738,0.9834655041372091,1.0,0.8531612420501309,0.5391444713478611,0.42953929539295393,0.5284552845528455,0.4928478543563069,0.651685393258427
36,0.0405158525862225,0.986032438013566,1.0,0.8765432098765432,0.5964487489911219,0.453929539295393,0.540650406504065,0.3094928478543563,0.6171132238547969
37,0.03987121203262507,0.9863479270933417,1.0,0.858211747100636,0.5714285714285714,0.5176151761517616,0.5460704607046071,0.43953185955786733,0.6430423509075195
38,0.050317630984728155,0.9827628239140722,1.0,0.879536101758324,0.5601291364003228,0.4823848238482385,0.4878048780487805,0.2834850455136541,0.7337942955920485
39,0.047282937819842885,0.9833794616609066,1.0,0.8821548821548821,0.6109765940274415,0.4024390243902439,0.44579945799457993,0.32249674902470743,0.6802074330164217
40,0.054704384162500425,0.9807408257209642,1.0,0.8956228956228957,0.5924132364810331,0.5528455284552846,0.45121951219512196,0.31859557867360205,0.5522904062229905
41,0.04097461016970513,0.986032438013566,1.0,0.8804713804713805,0.5916061339790153,0.43902439024390244,0.47560975609756095,0.3706111833550065,0.567847882454624
42,0.04741128896091134,0.9835515466135115,1.0,0.8729891507669285,0.5988700564971752,0.5962059620596206,0.4078590785907859,0.258777633289987,0.6430423509075195
43,0.038050356545864146,0.9871940114436494,1.0,0.8737373737373737,0.6707021791767555,0.5338753387533876,0.44715447154471544,0.3368010403120936,0.5341400172860847
44,0.03339013830054353,0.9885563506517717,1.0,0.8355780022446689,0.5439870863599677,0.5257452574525745,0.5501355013550135,0.3914174252275683,0.693171996542783
45,0.03813925245040214,0.9868641819511565,1.0,0.900860456416012,0.6174334140435835,0.46883468834688347,0.3956639566395664,0.3511053315994798,0.6197061365600691
46,0.04117672416207876,0.9858746934736782,1.0,0.8668163112607558,0.6376109765940274,0.34146341463414637,0.5203252032520326,0.3472041612483745,0.7026793431287813
47,0.05053035505171011,0.9829062280412431,0.9999569787618487,0.8885147774036662,0.4882970137207425,0.46747967479674796,0.5311653116531165,0.2925877763328999,0.7035436473638721
48,0.03584233605666715,0.9879253724922203,1.0,0.877665544332211,0.519774011299435,0.46747967479674796,0.491869918699187,0.3511053315994798,0.5600691443388073
49,0.05376009796919096,0.9815582292458377,0.9999856595872829,0.8522259633370745,0.5988700564971752,0.48644986449864497,0.4986449864498645,0.36150845253576075,0.5790838375108038
50,0.03458934413517335,0.9882838828101472,1.0,0.8860830527497194,0.5286521388216303,0.5636856368563685,0.4078590785907859,0.3680104031209363,0.6879861711322386
51,0.038575029252311904,0.9869932456656103,0.9999856595872829,0.8600823045267489,0.5714285714285714,0.45528455284552843,0.43766937669376693,0.4317295188556567,0.682800345721694
52,0.0329130543855842,0.9885706910644888,1.0,0.9055368499812945,0.5302663438256658,0.4159891598915989,0.4281842818428184,0.3940182054616385,0.7035436473638721
53,0.04497884124890969,0.9847131200435949,1.0,0.8829031051253273,0.5125100887812752,0.5311653116531165,0.483739837398374,0.3563068920676203,0.6663785652549697
54,0.04929427870080361,0.9830066109302625,1.0,0.8604564160119715,0.5439870863599677,0.4742547425474255,0.537940379403794,0.42392717815344605,0.6101987899740708
55,0.04114975862048715,0.9858029914100928,1.0,0.9047886270108493,0.5964487489911219,0.4010840108401084,0.5067750677506775,0.28998699609882966,0.6136560069144339
56,0.03768878571143341,0.9869932456656103,1.0,0.8952487841376731,0.5036319612590799,0.5094850948509485,0.4241192411924119,0.2808842652795839,0.6560069144338807
57,0.03366931397496165,0.988599371889923,1.0,0.881406659184437,0.5625504439063761,0.524390243902439,0.4796747967479675,0.25617685305591675,0.7026793431287813
58,0.038827033294336094,0.9868211607130053,1.0,0.897119341563786,0.5480225988700564,0.5420054200542005,0.4146341463414634,0.36540962288686607,0.6551426101987899
59,0.03646835789547258,0.9871796710309323,1.0,0.8804713804713805,0.5577078288942696,0.5691056910569106,0.5257452574525745,0.3472041612483745,0.4131374243733794
60,0.04373977854585905,0.9850142687106535,1.0,0.8868312757201646,0.6190476190476191,0.5298102981029811,0.462059620596206,0.3107932379713914,0.6378565254969749
61,0.035852645075052925,0.9879397129049374,1.0,0.9014216236438458,0.6109765940274415,0.4051490514905149,0.518970189701897,0.3016905071521456,0.5687121866897148
62,0.039156937390277285,0.9868211607130053,1.0,0.8995510662177328,0.5060532687651331,0.48509485094850946,0.4241192411924119,0.39011703511053314,0.6741573033707865
63,0.04389718029550877,0.9850859707742389,1.0,0.8845866068088291,0.519774011299435,0.47831978319783197,0.4281842818428184,0.43693107932379716,0.6162489196197062
64,0.036475246390975956,0.98768158547603,1.0,0.8716797605686495,0.5698143664245359,0.483739837398374,0.42953929539295393,0.3589076723016905,0.6335350043215212
65,0.04237975925183098,0.9854014598540146,1.0,0.8812196034418257,0.5262308313155771,0.5149051490514905,0.3794037940379404,0.39011703511053314,0.6525496974935178
66,0.04531734498274089,0.9842398864239312,1.0,0.8677515899738122,0.480225988700565,0.5365853658536586,0.483739837398374,0.3680104031209363,0.5825410544511668
67,0.0498883711505909,0.983092653406565,1.0,0.8664421997755332,0.6311541565778854,0.521680216802168,0.44308943089430897,0.3719115734720416,0.6058772687986171
68,0.04452513556145822,0.9843259289002337,0.9999856595872829,0.8815937149270483,0.5326876513317191,0.551490514905149,0.45257452574525747,0.3589076723016905,0.665514261019879
69,0.033523700888105884,0.9888144780806791,1.0,0.8638234193789749,0.6376109765940274,0.5,0.46612466124661245,0.31469440832249673,0.6093344857389801
70,0.029060204453351147,0.9902772001778212,1.0,0.8787878787878788,0.5924132364810331,0.481029810298103,0.45934959349593496,0.36280884265279584,0.6214347450302506
71,0.038352734061704495,0.9870792881419127,1.0,0.912832023943135,0.5294592413236481,0.521680216802168,0.4105691056910569,0.26397919375812745,0.6836646499567848
72,0.03660491374303853,0.9875381813488592,1.0,0.8580246913580247,0.4979822437449556,0.5501355013550135,0.44986449864498645,0.40312093628088425,0.6715643906655142
73,0.03548131597951298,0.987495160110708,1.0,0.8696221473999252,0.5230024213075061,0.4959349593495935,0.44308943089430897,0.43693107932379716,0.6776145203111495
74,0.03064852899000731,0.9893020521130598,1.0,0.877104377104377,0.5932203389830508,0.4634146341463415,0.494579945799458,0.3732119635890767,0.5600691443388073
75,0.0357649917610258,0.9878106491904837,1.0,0.8718668163112607,0.6408393866020985,0.4986449864498645,0.4092140921409214,0.435630689206762,0.6378565254969749
76,0.041062308958525556,0.9856165660447708,1.0,0.8873924429479985,0.5423728813559322,0.47696476964769646,0.4796747967479675,0.2886866059817945,0.6905790838375108
77,0.04516616690731589,0.9845266946782728,1.0,0.8976805087916199,0.6020984665052461,0.5311653116531165,0.43224932249322495,0.2834850455136541,0.6594641313742438
78,0.037226766528158345,0.9874664792852739,0.9999856595872829,0.8922558922558923,0.5948345439870864,0.4905149051490515,0.4634146341463415,0.3237971391417425,0.560933448573898
79,0.03806722536132834,0.9874234580471226,0.9999856595872829,0.8866442199775533,0.5803066989507667,0.4796747967479675,0.5284552845528455,0.3016905071521456,0.592048401037165
80,0.0442401504404853,0.9853297577904292,1.0,0.8701833146277591,0.5343018563357547,0.502710027100271,0.5311653116531165,0.46423927178153446,0.5064822817631807
81,0.03140972206491139,0.9894884774783819,1.0,0.9014216236438458,0.4979822437449556,0.4823848238482385,0.4010840108401084,0.3693107932379714,0.6525496974935178
82,0.032859903500515646,0.9887714568425279,1.0,0.8974934530490086,0.5609362389023406,0.489159891598916,0.3604336043360434,0.32769830949284784,0.5894554883318929
83,0.03661398283439074,0.9878106491904837,1.0,0.8668163112607558,0.5964487489911219,0.44037940379403795,0.4363143631436314,0.3836150845253576,0.6879861711322386
84,0.03222274681174588,0.9891729883986061,1.0,0.8430602319491208,0.6053268765133172,0.43089430894308944,0.5785907859078591,0.3602080624187256,0.6050129645635264
85,0.0424300667099677,0.9855448639811853,1.0,0.8511036288814067,0.5585149313962873,0.5,0.4634146341463415,0.4096228868660598,0.5955056179775281
86,0.03942569772236801,0.9866490757604004,1.0,0.8857089412644968,0.6311541565778854,0.483739837398374,0.494579945799458,0.31469440832249673,0.43560933448573896
87,0.04019220996385343,0.9864913312205126,0.9999856595872829,0.8804713804713805,0.6916868442292171,0.55420054200542,0.3604336043360434,0.37581274382314694,0.4407951598962835
88,0.04395116618220682,0.9850429495360876,0.9999856595872829,0.9231200897867564,0.5262308313155771,0.39295392953929537,0.3888888888888889,0.28738621586475943,0.7052722558340536
89,0.03596799855845406,0.9879397129049374,1.0,0.892068836513281,0.6852300242130751,0.37398373983739835,0.4105691056910569,0.3940182054616385,0.5393258426966292
90,0.034881701687516455,0.988226521159279,0.9999856595872829,0.8542835765057988,0.5585149313962873,0.3238482384823848,0.462059620596206,0.43302990897269183,0.6473638720829732
91,0.04305800390011499,0.9853584386158634,0.9999856595872829,0.8228582117471006,0.5932203389830508,0.47560975609756095,0.5013550135501355,0.39011703511053314,0.6387208297320657
92,0.032474159853850895,0.9888718397315475,1.0,0.8694350916573139,0.5391444713478611,0.45528455284552843,0.42276422764227645,0.40312093628088425,0.5825410544511668
93,0.03333915949234595,0.9889435417951329,1.0,0.897119341563786,0.5924132364810331,0.518970189701897,0.4796747967479675,0.3719115734720416,0.4909248055315471
94,0.041624915239364714,0.985846012648244,1.0,0.892068836513281,0.6214689265536724,0.43766937669376693,0.44850948509485095,0.36280884265279584,0.6032843560933449
95,0.02912128435882749,0.9904492851304261,1.0,0.8765432098765432,0.5601291364003228,0.47289972899729,0.44715447154471544,0.31859557867360205,0.7061365600691444
96,0.029267081880247417,0.9900477535743478,1.0,0.9006734006734006,0.5254237288135594,0.47560975609756095,0.4444444444444444,0.25097529258777634,0.6603284356093345
97,0.03780187784781734,0.9869215436020249,0.9999856595872829,0.8591470258136925,0.5625504439063761,0.5013550135501355,0.481029810298103,0.3433029908972692,0.668971477960242
98,0.04775450692947206,0.9835658870262286,1.0,0.8724279835390947,0.5375302663438256,0.44579945799457993,0.34959349593495936,0.3511053315994798,0.7631806395851339
99,0.040726740143154326,0.9862188633788881,1.0,0.8810325476992144,0.576271186440678,0.508130081300813,0.35636856368563685,0.3823146944083225,0.641313742437338
100,0.025569525264648715,0.9914961352587728,1.0,0.8613916947250281,0.5907990314769975,0.47560975609756095,0.5284552845528455,0.3094928478543563,0.7044079515989629
101,0.03279472241828597,0.9891873288113232,1.0,0.8786008230452675,0.639225181598063,0.3970189701897019,0.42953929539295393,0.4083224967490247,0.5488331892826275
102,0.03161426740032809,0.9891012863350207,1.0,0.900299289188178,0.4665052461662631,0.5420054200542005,0.453929539295393,0.2834850455136541,0.6646499567847882
103,0.03693573093872426,0.9877389471268984,0.9999856595872829,0.8664421997755332,0.5956416464891041,0.45528455284552843,0.5203252032520326,0.3732119635890767,0.6300777873811582
104,0.03284213087249017,0.9888574993188304,1.0,0.85447063224841,0.6594027441485069,0.3956639566395664,0.4146341463414634,0.3732119635890767,0.6283491789109766
105,0.03252434655444215,0.9887140951916596,0.9999856595872829,0.8982416760194538,0.5932203389830508,0.43360433604336046,0.4268292682926829,0.270481144343303,0.7502160760587727
106,0.036329818390642206,0.9877389471268984,1.0,0.8954358398802843,0.5754640839386602,0.502710027100271,0.3333333333333333,0.27308192457737324,0.682800345721694
107,0.03322378251337361,0.9886567335407913,1.0,0.8853348297792742,0.5488297013720742,0.42276422764227645,0.45257452574525747,0.3836150845253576,0.7121866897147796
108,0.036609556875233366,0.9877676279523324,1.0,0.8978675645342312,0.5641646489104116,0.3875338753387534,0.462059620596206,0.34070221066319895,0.648228176318064
109,0.03203951816455036,0.989144307573172,1.0,0.8821548821548821,0.5334947538337369,0.5040650406504065,0.35501355013550134,0.39271781534460337,0.6525496974935178
110,0.03101654287108386,0.989517158303816,0.9999856595872829,0.873924429479985,0.4495560936238902,0.45799457994579945,0.4186991869918699,0.459037711313394,0.6508210890233362
111,0.036441871578310366,0.987480819697991,1.0,0.9143284698840254,0.44229217110573044,0.3224932249322493,0.39295392953929537,0.3719115734720416,0.4701815038893691
112,0.039113240933923925,0.9869215436020249,1.0,0.8625140291806959,0.576271186440678,0.3943089430894309,0.44173441734417346,0.34850455136540964,0.6231633535004322
113,0.03836922467311519,0.986763799062137,1.0,0.9047886270108493,0.6142050040355125,0.453929539295393,0.4092140921409214,0.2613784135240572,0.6188418323249784
114,0.03204458023996102,0.9890869459223036,0.9999856595872829,0.9059109614665171,0.6133979015334947,0.3970189701897019,0.4444444444444444,0.31209362808842656,0.5955056179775281
115,0.027297155821929566,0.9910229016391092,1.0,0.873924429479985,0.6150121065375302,0.43224932249322495,0.44850948509485095,0.43693107932379716,0.6050129645635264
116,0.03463387512928121,0.9881548190956936,1.0,0.9046015712682379,0.5221953188054883,0.489159891598916,0.4268292682926829,0.3328998699609883,0.6551426101987899
117,0.029780265118795824,0.990248519352387,0.9999856595872829,0.8875794986906098,0.5117029862792575,0.48644986449864497,0.4105691056910569,0.4317295188556567,0.5972342264477096
118,0.04875024643096946,0.9826767814377698,0.9999856595872829,0.8198653198653199,0.5560936238902341,0.4173441734417344,0.502710027100271,0.4434330299089727,0.6776145203111495
119,0.033651605005191994,0.988972222620567,1.0,0.9031051253273475,0.579499596448749,0.45934959349593496,0.4796747967479675,0.27308192457737324,0.6551426101987899
120,0.03463852315299302,0.9879970745558058,0.9999856595872829,0.8799102132435466,0.5722356739305892,0.5,0.5,0.3211963589076723,0.6266205704407951
121,0.04052683301728371,0.9868211607130053,1.0,0.8711185933408155,0.6569814366424536,0.4010840108401084,0.36720867208672087,0.328998699609883,0.6983578219533275
122,0.03425576461958612,0.9883412444610156,1.0,0.9102132435465768,0.45601291364003227,0.5,0.45799457994579945,0.3641092327698309,0.5955056179775281
123,0.04928215841888534,0.9835945678516628,0.9999713191745658,0.8737373737373737,0.5891848264729621,0.491869918699187,0.3997289972899729,0.41092327698309494,0.6188418323249784
124,0.019986772447120882,0.9936615375790515,1.0,0.8832772166105499,0.6020984665052461,0.4905149051490515,0.45663956639566394,0.36150845253576075,0.6603284356093345
125,0.016391516001713836,0.9946223452310957,1.0,0.8961840628507295,0.48668280871670705,0.4254742547425474,0.4932249322493225,0.4408322496749025,0.5635263612791702
126,0.02640067307916402,0.9911232845281287,1.0,0.7976056864945754,0.5722356739305892,0.42276422764227645,0.470189701897019,0.5487646293888166,0.5842696629213483
127,0.04510156278264321,0.9849999282979364,0.9999856595872829,0.8900112233445566,0.6585956416464891,0.43360433604336046,0.4796747967479675,0.3016905071521456,0.5842696629213483
128,0.03471718815631366,0.988226521159279,1.0,0.8200523756079312,0.6255044390637611,0.4959349593495935,0.43360433604336046,0.5617685305591678,0.6067415730337079
129,0.03293809266579844,0.9889435417951329,1.0,0.8806584362139918,0.5343018563357547,0.494579945799458,0.483739837398374,0.31209362808842656,0.7251512532411409
130,0.03529043356046824,0.988226521159279,1.0,0.8827160493827161,0.4576271186440678,0.5311653116531165,0.5338753387533876,0.3237971391417425,0.6603284356093345
131,0.0354460077560205,0.9879540533176545,0.9999856595872829,0.8980546202768425,0.5544794188861986,0.4444444444444444,0.3983739837398374,0.3732119635890767,0.5963699222126189
132,0.03487223604102064,0.9881691595084107,1.0,0.8838383838383839,0.6004842615012107,0.4932249322493225,0.43902439024390244,0.2665799739921977,0.6231633535004322
133,0.03032372384890182,0.989703583669138,0.9999856595872829,0.9102132435465768,0.5843422114608555,0.4363143631436314,0.4349593495934959,0.26918075422626786,0.554019014693172
134,0.03885250008353367,0.9866347353476833,0.9999856595872829,0.8961840628507295,0.606133979015335,0.540650406504065,0.453929539295393,0.2808842652795839,0.5868625756266206
135,0.031011419665280367,0.9893020521130598,1.0,0.8999251777029554,0.5601291364003228,0.4186991869918699,0.4281842818428184,0.3784135240572172,0.5834053586862575
136,0.030731912033682234,0.9898183069708746,1.0,0.8915076692854471,0.6214689265536724,0.4986449864498645,0.481029810298103,0.2834850455136541,0.5868625756266206
137,0.028595382274033767,0.9902628597651041,0.9999856595872829,0.8838383838383839,0.6545601291364003,0.5040650406504065,0.41192411924119243,0.32769830949284784,0.5859982713915298
138,0.02905018786770958,0.9901481364633674,0.9999856595872829,0.8922558922558923,0.6537530266343826,0.4065040650406504,0.45121951219512196,0.26397919375812745,0.6257562662057045
139,0.03843310356061232,0.986778139474854,0.9999856595872829,0.9055368499812945,0.6351896690879741,0.4349593495934959,0.3861788617886179,0.21586475942782835,0.651685393258427
140,0.03294718824290932,0.988412946524601,0.9999856595872829,0.8873924429479985,0.5698143664245359,0.4715447154471545,0.48644986449864497,0.34070221066319895,0.6551426101987899
141,0.033044401256594955,0.9886567335407913,1.0,0.8832772166105499,0.5714285714285714,0.4715447154471545,0.44850948509485095,0.3602080624187256,0.6214347450302506
142,0.03709823853560341,0.9867351182367029,0.9999856595872829,0.9100261878039656,0.5569007263922519,0.43766937669376693,0.45799457994579945,0.2977893368010403,0.658599827139153
143,0.03137989148021643,0.9890726055095865,1.0,0.8595211372989151,0.5552865213882163,0.513550135501355,0.462059620596206,0.44993498049414826,0.5514261019878998
144,0.029455101884013485,0.9902628597651041,1.0,0.863262252151141,0.6618240516545602,0.4024390243902439,0.45799457994579945,0.3068920676202861,0.668971477960242
145,0.024929486982567906,0.991912007227568,0.9999856595872829,0.8591470258136925,0.4947538337368846,0.6084010840108401,0.573170731707317,0.2977893368010403,0.5782195332757131
146,0.025292245182466814,0.9911089441154116,1.0,0.8873924429479985,0.6117836965294592,0.5013550135501355,0.470189701897019,0.3862158647594278,0.5877268798617113
147,0.0459307000612719,0.9844693330274046,1.0,0.8945005611672279,0.6335754640839386,0.45663956639566394,0.3997289972899729,0.3433029908972692,0.5462402765773552
148,0.03617098688438859,0.9875955429997275,0.9999856595872829,0.8838383838383839,0.6343825665859564,0.4796747967479675,0.4363143631436314,0.3602080624187256,0.5834053586862575
149,0.02795223019296455,0.9902915405905381,1.0,0.8829031051253273,0.5326876513317191,0.38346883468834686,0.521680216802168,0.4187256176853056,0.5764909248055315
150,0.026258949518791166,0.9912953694807336,1.0,0.8546576879910214,0.576271186440678,0.518970189701897,0.4878048780487805,0.4265279583875163,0.6024200518582541
151,0.028260829861927617,0.9906930721466164,1.0,0.8834642723531613,0.5544794188861986,0.4173441734417344,0.4105691056910569,0.3550065019505852,0.777009507346586
152,0.04061916245549318,0.9862332037916052,0.9999856595872829,0.8561541339319118,0.4858757062146893,0.43360433604336046,0.3997289972899729,0.3784135240572172,0.7268798617113224
153,0.034129307498695464,0.9883125636355814,1.0,0.888327721661055,0.5569007263922519,0.4959349593495935,0.4363143631436314,0.32769830949284784,0.6387208297320657
154,0.030037316881210065,0.9897322644945722,1.0,0.8969322858211747,0.58272800645682,0.43089430894308944,0.4078590785907859,0.33159947984395316,0.6499567847882455
155,0.026342527138227483,0.9907504337974847,0.9999713191745658,0.8903853348297793,0.6150121065375302,0.45528455284552843,0.42276422764227645,0.2808842652795839,0.5937770095073466
156,0.028735562766329104,0.9908651570992213,1.0,0.8615787504676393,0.6755447941888619,0.3888888888888889,0.5298102981029811,0.40312093628088425,0.5315471045808124
157,0.030734170843546422,0.9895458391292501,1.0,0.8658810325476992,0.5383373688458434,0.43360433604336046,0.43766937669376693,0.38751625487646296,0.766637856525497
158,0.04217838431197441,0.985659587282922,0.9999856595872829,0.9090909090909091,0.519774011299435,0.540650406504065,0.43902439024390244,0.3472041612483745,0.5617977528089888
159,0.027816700178646982,0.9905353276067285,1.0,0.890198279087168,0.5996771589991929,0.481029810298103,0.47831978319783197,0.31729518855656696,0.6404494382022472
160,0.02797791303603286,0.9901481364633674,1.0,0.888327721661055,0.5770782889426957,0.4444444444444444,0.46070460704607047,0.2977893368010403,0.6966292134831461
161,0.03278569769125481,0.988599371889923,1.0,0.8684998129442574,0.5617433414043583,0.47289972899729,0.489159891598916,0.3381014304291287,0.6698357821953328
162,0.03180099612164496,0.9891729883986061,1.0,0.8963711185933408,0.6359967715899919,0.44986449864498645,0.4254742547425474,0.21716514954486346,0.6715643906655142
163,0.022509062808541584,0.9925286449744024,1.0,0.9081556303778526,0.5520581113801453,0.5257452574525745,0.3956639566395664,0.31859557867360205,0.648228176318064
164,0.03013312455370273,0.989502817891099,1.0,0.8696221473999252,0.5956416464891041,0.513550135501355,0.491869918699187,0.3693107932379714,0.5799481417458946
165,0.03286643914464475,0.9884846485881864,1.0,0.8720538720538721,0.6029055690072639,0.46747967479674796,0.5,0.328998699609883,0.6041486603284356
166,0.029821115777874316,0.9901051152252162,1.0,0.8857089412644968,0.5020177562550444,0.47696476964769646,0.4254742547425474,0.33029908972691807,0.6905790838375108
167,0.026901024837475467,0.9910085612263921,1.0,0.8713056490834269,0.6029055690072639,0.4281842818428184,0.43360433604336046,0.41092327698309494,0.6430423509075195
168,0.032877477271195714,0.9889292013824158,1.0,0.8733632622521511,0.546408393866021,0.4349593495934959,0.42140921409214094,0.33029908972691807,0.6369922212618842
169,0.042748931345864265,0.9850429495360876,1.0,0.8802843247287692,0.6045197740112994,0.4363143631436314,0.45799457994579945,0.30299089726918077,0.6490924805531547
170,0.03194632024890741,0.9891729883986061,1.0,0.8301533857089413,0.5060532687651331,0.44173441734417346,0.44850948509485095,0.4759427828348505,0.6594641313742438
171,0.028492620618757687,0.9906500509084651,1.0,0.875794986906098,0.5439870863599677,0.4715447154471545,0.47289972899729,0.36671001300390116,0.651685393258427
172,0.0251753707760645,0.9914817948460557,1.0,0.892068836513281,0.5569007263922519,0.5,0.46883468834688347,0.34980494148244473,0.6698357821953328
173,0.02468015092445202,0.991553496909641,1.0,0.8610175832398055,0.6238902340597255,0.5365853658536586,0.3888888888888889,0.38491547464239273,0.6231633535004322
174,0.0281814122873567,0.9903919234795577,0.9999856595872829,0.8888888888888888,0.579499596448749,0.46476964769647694,0.4281842818428184,0.3459037711313394,0.5868625756266206
175,0.03272849542304886,0.9888574993188304,0.9999856595872829,0.8913206135428358,0.6037126715092817,0.540650406504065,0.36585365853658536,0.3107932379713914,0.6222990492653414
176,0.03766923115156659,0.9870649477291956,1.0,0.8862701084923307,0.49878934624697335,0.5487804878048781,0.4363143631436314,0.3563068920676203,0.6352636127917026
