epoch,train_loss,eval_loss,eval_top1,eval_top5
0,1.5604726857718685,1.3340004645179817,60.2483228204295,95.14368679283068
1,1.2541875223482937,0.9901494988930097,68.26874937418644,98.77841193551617
2,1.1647480742662077,0.9325584941312837,68.84950435566236,98.88855512165816
3,1.1257879435742415,0.9473930342641216,69.55041554020227,98.92860718934615
4,1.1014294619949943,0.8616049434074687,71.332732552318,99.15890657855212
5,1.0836698426031213,0.8753494092672571,71.04235506158005,98.95864624011215
6,1.0698620169615942,0.8645341671168464,71.32271953539602,98.50806047862221
7,1.0569171709024763,0.876876429679743,71.58305797689584,99.14889356163012
8,1.0495177078838192,0.8296889091285247,71.91348753532179,99.34915390007009
9,1.040244944058393,0.8500816866097489,71.18253729925196,99.42925803544608
10,1.0295832598286008,0.8064244481265587,73.82597376742353,99.43927105236808
11,1.0240245434097242,0.8055195004371619,73.08501051366777,99.48933613697807
12,1.0175117464980694,0.7877050099327982,73.70581756359562,99.49934915390007
13,1.014679319328732,0.7966176846834995,73.3653749890116,99.49934915390007
14,1.0085286613557183,0.8122013874319899,72.99489336289764,99.49934915390007
15,1.0046215223215171,0.7783417639233895,74.45679383198157,99.50936217082207
16,0.9997023718963532,0.7731436063389383,74.41674176429358,99.54941423851007
17,0.997297570615651,0.7687898333979594,74.5469109850435,99.55942725543206
18,0.9911780440008235,0.7834798813498842,74.2965855612296,99.40923200160208
19,0.9882248009531951,0.7770021296936888,74.23650746122547,99.48933613697807
20,0.9859956564763142,0.775349782103352,74.29658556199352,99.45929708621208
21,0.9783055411225836,0.7878490491017,73.28527085210774,99.34915390007009
22,0.9740269956400462,0.780233347345499,74.22649444353954,99.3591669169921
23,0.9673822563213422,0.7497241417841474,74.73715830579754,99.58946630619806
24,0.9601180259518058,0.7484613166588783,75.7484730149194,99.48933613697807
25,0.9586085453834744,0.7626677082682367,74.88735356115538,99.42925803544608
26,0.9546424302078366,0.7519835439651736,74.87734054270551,99.60949234004205
27,0.9465998645984766,0.7438905155311372,75.54821267800729,99.58946630619806
28,0.9444996007436782,0.7376849988004138,75.35796535648932,99.43927105236808
29,0.9390540754061647,0.775732529366877,73.5856613597677,99.49934915390007
30,0.935321680825166,0.7335136714575586,75.6883949133874,99.55942725543206
31,0.930332758921456,0.7581497661174806,74.49684590119743,99.54941423851007
32,0.9261419454006233,0.7259287616148288,76.09892860718935,99.53940122158807
33,0.9228552686062507,0.7228929024804065,76.10894162411134,99.59947932312005
34,0.9225824623615836,0.7215591530202089,76.11895464103334,99.55942725543206
35,0.913888939758087,0.7213038931776719,76.21908481025334,99.48933613697807
36,0.9093555829960671,0.7383448665500392,75.44808250878731,99.62951837388606
37,0.9062537184759933,0.7287711005758998,75.79853810105725,99.67958345849604
38,0.9011555930361822,0.7278734960808605,75.94873335488724,99.50936217082207
